ps_code,mp_code,mp_name,boiler_name,boiler_type,creater_time,burn_ability,data_status,open_time,create_time,update_time,stopopen_time,stopopen_status,stopopen_reason,success_time
12B57166DB94E2390D55E1BE9F38245E21594838C35A3ACAEFE752A5F0B212A362A20F0CEFEACA2D,12B57166DB94E23920C8A94BEFC5E82EC472CD8C6C368759591FF5FD327903CF2E74D097A181AAF8,1号焚烧炉排口,1号焚烧炉排口,炉排炉,2020-12-30,600,0,2021-11-20 00:00:00,2021-11-19 11:13:11,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E2390D55E1BE9F38245E21594838C35A3ACAEFE752A5F0B212A362A20F0CEFEACA2D,12B57166DB94E23920C8A94BEFC5E82E117C51E6FB830D70BDAD7C9ED7F6142670CA666C4496C739,2号焚烧炉,2号焚烧炉,炉排炉,2020-12-30,600,0,2021-11-20 00:00:00,2021-11-19 11:13:11,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E2390F8D0B70E9F3475B7A054984DAE9134D4C7AFE2F6CD68B7D88605E0B6BC055C0,12B57166DB94E2390F8D0B70E9F3475BEE19F6C50BDBDF5412B816FA4370682BD694E363EA553067,1#,1#,炉排炉,2021-03-28,500,0,2021-11-04 00:00:00,2021-11-04 09:35:06,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
12B57166DB94E23911990E0ABAD9315E7582D0FE3E3335776422536259C7855EBC5B67BE4D936400,86E60A2A6C5D3A6471DBE19CB1429668ED78AEE5E0A9B39295D4BEE2BF770FCD63C700260D236AF7,气排放口,气排放口,炉排炉,2022-01-14,500,0,2022-12-13 00:00:00,2022-09-29 09:35:08,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E23920C8A94BEFC5E82EB6CF8BF972483F5A8E1D97A67D6BB76C057D6B62E4D9D7E7,12B57166DB94E23955BEBD2EFCF5966CC8FB8779C7BCD23F155E30DA545290029AB0F90A927BE83C,5#废气排放口,5#废气排放口,炉排炉,2021-12-16,750,0,2022-03-10 00:00:00,2022-03-08 09:35:06,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E23920C8A94BEFC5E82EB6CF8BF972483F5A8E1D97A67D6BB76C057D6B62E4D9D7E7,12B57166DB94E23955BEBD2EFCF5966CAE7CD37B9DBB9B9E7A7EC39CF54FB7B0B07EF45AF1FD1AFE,6#废气排放口,6#废气排放口,炉排炉,2021-12-17,750,0,2022-03-10 00:00:00,2022-03-08 09:35:06,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E2392A5B99F5E81038689FA2F9D1872843E5FD3F6B0E62F6723B41A636BA2B53A66C,12B57166DB94E23955BEBD2EFCF5966CB163F5B46A1C80731E9650751DBDE58435D632218E985AC7,1#监控点,1#监控点,炉排炉,2021-07-29,300,0,2021-12-18 00:00:00,2021-12-16 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E2392A5B99F5E81038689FA2F9D1872843E5FD3F6B0E62F6723B41A636BA2B53A66C,12B57166DB94E23955BEBD2EFCF5966C72036CEECAE84E60053AF7864C87FEC8A4721DA4B6DEE3B2,2#监控点,2#监控点,炉排炉,2021-07-29,300,0,2021-12-18 00:00:00,2021-12-16 09:35:08,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E239B30F27E993948E24900EAFB852CDC6F43ADC82FE46127CE5E7BEA044483DEFBE,1#排放口,1#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E2393E246B48927C67A57BEC5220D2EF92E6A3683FF21A7FA45E398FAB98DEE54AFB,2#排放口,2#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E2393E246B48927C67A5C87DAAAAE959C8967FA03118A32CBBE6C32358A396857422,3#排放口,3#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E2393E246B48927C67A5D7A4699CC8B06CFD46BADED6E855592D5313BA135D91DC12, 4#排放口, 4#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E2393E246B48927C67A5657FFAD89D51BF6E1C82517D0145398F9E6ED31FAF148790,5#排放口,5#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
12B57166DB94E239351C7F42623417A97B026FA08F5210DBE4A67D2E8CCD339D5FC037BEF209432A,12B57166DB94E2393E246B48927C67A5C6270C4F5CDDBDCBE968CC4F985EA9013FABF45C9523570F,6#排放口,6#排放口,炉排炉,2021-01-01,870,0,2021-10-15 00:00:00,2021-10-01 09:35:15,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
12B57166DB94E23943E8171908EB0DB2F5B2F10AB6745568327B72DA4A35D2555A47E0C970690F35,12B57166DB94E23943E8171908EB0DB27F815010A8D55D849EAE9B1D9757BE0B85A14949204814DE,废气排口3,废气排口3,炉排炉,2021-12-22,550,0,2022-10-14 00:00:00,2022-10-10 09:35:09,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E23943E8171908EB0DB2F5B2F10AB6745568327B72DA4A35D2555A47E0C970690F35,12B57166DB94E23943E8171908EB0DB21B8125B7E684458DB01C026331F847F974B47AD5DDFE17A6,废气排口2,废气排口2,炉排炉,2021-12-22,550,0,2022-10-14 00:00:00,2022-10-10 09:35:09,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E23943E8171908EB0DB2F5B2F10AB6745568327B72DA4A35D2555A47E0C970690F35,12B57166DB94E23943E8171908EB0DB21B8125B7E684458D8B30B35DE129C10F9D7C3CFBB039DB2B,废气排口1,废气排口1,炉排炉,2021-12-22,550,0,2022-10-14 00:00:00,2022-10-10 09:35:09,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E239450C25E787BD0EE25AAF94AE788D0CA67391C0742D2CCB2E351E364ACBA5946D,12B57166DB94E239450C25E787BD0EE2F2ED193AFC70A795BE47DA84D35C9A61095DA9E2CC7841FD,1号垃圾焚烧废气排放筒,1号垃圾焚烧废气排放筒,炉排炉,2020-11-28,750,0,2021-11-30 00:00:00,2021-11-30 09:35:36,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E239450C25E787BD0EE25AAF94AE788D0CA67391C0742D2CCB2E351E364ACBA5946D,12B57166DB94E239450C25E787BD0EE210FBF8E9F722D3C9416AB7A4CD115E36728942AE8436691D,2号垃圾焚烧废气排放筒,2号垃圾焚烧废气排放筒,炉排炉,2020-12-20,750,0,2021-11-30 00:00:00,2021-11-30 09:35:36,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E239450C25E787BD0EE25AAF94AE788D0CA67391C0742D2CCB2E351E364ACBA5946D,12B57166DB94E2390C025A2E79BD6E08A6432B1101F55AD7F61C1974F3402691BAF3CAAF9A21F851,3号垃圾焚烧废气排气筒,3号垃圾焚烧废气排气筒,炉排炉,2021-06-20,750,0,2021-12-11 00:00:00,2021-12-11 09:35:11,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E23949FB7FAA95DBE229465EDD0B802245C6B7BADA2AECF1B7B49B02D4BAE789863F,12B57166DB94E23949FB7FAA95DBE229C19602DAFF14585AD696C798F435C7317DAD138F25888694,1#排放口,1#排放口,炉排炉,2020-12-31,750,0,2022-03-16 00:00:00,2022-03-10 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E23949FB7FAA95DBE229465EDD0B802245C6B7BADA2AECF1B7B49B02D4BAE789863F,12B57166DB94E23949FB7FAA95DBE229A6FC846F5CC9D39E9910B65417725E5BF5578187F5D21BBB,2#排放口,2#排放口,炉排炉,2020-12-31,750,0,2022-03-16 00:00:00,2022-03-10 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E23949FB7FAA95DBE2298C9F63B724FC8D232A2C6FAE0E4B5B051454C36D1F13275F,12B57166DB94E23949FB7FAA95DBE22961E201DB7E1598C7360149A3F063747DE9CF962D2B503AC9,废气排放口1#,废气排放口1#,炉排炉,2021-10-11,250,0,2021-12-12 00:00:00,2021-10-13 09:35:07,2023-04-25 12:10:03,2022-12-08 23:59:59,1,拆除重建,2023-04-23 00:00:00
12B57166DB94E23949FB7FAA95DBE2298C9F63B724FC8D232A2C6FAE0E4B5B051454C36D1F13275F,12B57166DB94E23949FB7FAA95DBE22907A837236C685E06B5E63E8C209F5CDF5203123188600BFA,废气排放口2#,废气排放口2#,炉排炉,2021-10-11,250,0,2021-12-12 00:00:00,2021-10-13 09:35:07,2023-04-25 12:10:02,2022-12-08 23:59:59,1,拆除重建,2023-04-23 00:00:00
12B57166DB94E23955BEBD2EFCF5966C04040A3EC0BD4C4B0AB7813BC34B459E9BBDF39EB35CCAC8,12B57166DB94E23955BEBD2EFCF5966CAEC7F956F93419091E65057AAF5B88D5798AF3A166021A7D,1号废气排放口,1号废气排放口,热解气化炉,2020-06-20,150,0,2022-12-21 00:00:00,2022-01-07 09:35:08,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
12B57166DB94E23955BEBD2EFCF5966C04040A3EC0BD4C4B0AB7813BC34B459E9BBDF39EB35CCAC8,12B57166DB94E23955BEBD2EFCF5966C169C9B323B06ED9E5D68F529FC0C66282F4BC174C2DE43D7,2号废气排放口,2号废气排放口,热解气化炉,2020-06-20,150,0,2022-12-21 00:00:00,2022-01-07 09:35:08,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
12B57166DB94E23955BEBD2EFCF5966C416F2CF223CB9A81F0E70023CC051255B831556C6691EDFC,12B57166DB94E23955BEBD2EFCF5966C6FBE3D3C44EF54B63F1C891E1F37635F1D56BF0C2865288C,1#废气排放口,1#废气排放口,炉排炉,2021-08-13,500,0,2022-03-15 00:00:00,2022-03-10 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
12B57166DB94E2395E124DA323DF5FB23AA4B9E4F28EDEFDF2CF147E0B88F36ECF6C267CAC4E87CD,12B57166DB94E2395E124DA323DF5FB2FA5C7668AED946DF31B839BD2209014BA2EB3CCE914DB3EB,废气排放口,废气排放口,炉排炉,2021-08-28,500,0,2021-10-29 00:00:00,2021-10-23 09:35:10,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E23978553517C9540F4379F401FB8CEF04462CFF43DE53F0A22FD256A236DAEE5E63,12B57166DB94E2390F8D0B70E9F3475BBC89DC9861424AE96C29006F3B73223D9ABB826AEF6670ED,总排扣,#1,炉排炉,2020-11-05,500,0,2021-12-16 00:00:00,2021-12-16 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E23997047DF94E21C4B9100F2BFCB69221B7F54876D6836B5FFE3DD63B2B669A8711,12B57166DB94E23997047DF94E21C4B9CEE1833D08AF2B957343117CB425E9A3D2D68F4DC86B4F94,废气监控点,废气监控点,炉排炉,2021-09-06,300,0,2022-10-13 00:00:00,2022-09-23 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
12B57166DB94E239E209F2D8AD1DE64263F7880A9F9251C83FE2182958992C27AA3457A2F77B4C3A,12B57166DB94E2396D3FEC0EDA549AB737A204572BC11888C98701E829E76C513345B25994DC179D,1#,1#,其它,2020-06-30,,0,2023-02-12 00:00:00,2023-02-02 12:10:05,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
12B57166DB94E239E88A2E91E2EF780CB74DC6C9B8B1D8EE303A6D4B2A574420A707FB0EB19506E5,12B57166DB94E239E88A2E91E2EF780C8029787E64B2198A7D1445772153159F9C161DCE6F08C0D1,垃圾焚烧出口,垃圾焚烧炉,炉排炉,2021-04-15,500,0,2021-12-23 00:00:00,2021-12-23 09:35:17,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
1317636F35C2C740101789A6E7EC7206,1317636F35C2C7401F1278F7FAC0D83B,废气排放口1,废气监控点1,炉排炉,2020-12-22,750,0,2021-02-22 00:00:00,2020-12-29 09:54:07,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
1317636F35C2C740101789A6E7EC7206,1317636F35C2C74014F5C72CA7F76FF0,废气监控点2,废气监控点2,炉排炉,2020-12-22,750,0,2021-02-22 00:00:00,2020-12-29 09:54:07,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
1317636F35C2C740101789A6E7EC7206,1317636F35C2C7402C8F88A41D283A05,废气监控点3,废气监控点3,炉排炉,2020-12-22,750,0,2021-02-22 00:00:00,2020-12-29 09:54:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
139B49BEDDC2B36D51FE847CEBC25720,139B49BEDDC2B36D436667416F180214,1号烟气排放口,1号烟气排放口,炉排炉,2020-12-07,350,0,2021-08-06 00:00:00,2021-08-06 09:35:09,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
139B49BEDDC2B36D51FE847CEBC25720,139B49BEDDC2B36DBE4FE2AAD3E64497,2号烟气排放口,2号烟气排放口,炉排炉,2021-01-06,350,0,2021-12-11 00:00:00,2021-12-11 09:35:11,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
139B49BEDDC2B36DDDBA6C42BCE4F368,139B49BEDDC2B36D02A86EC56FE91DF4,1号烟囱,1号烟囱,炉排炉,2021-03-05,500,0,2021-08-07 00:00:00,2021-08-07 09:35:08,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F0B859A87EE04FBEB,13C2D0DCE6FB5F5F56CAFCC22DC5535D,1号炉,1号炉,炉排炉,2012-10-01,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F0B859A87EE04FBEB,13C2D0DCE6FB5F5FCCE0519EC483341B,2号炉,2号炉,炉排炉,2012-10-01,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F1A5A292583C50A4D,13C2D0DCE6FB5F5F53C56131F8354100,废气排放口,标准排放口,炉排炉,2021-04-27,750,0,2021-08-27 00:00:00,2021-08-10 14:13:01,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F1DA27CBF26FE0FBD,13C2D0DCE6FB5F5F3CCFCBF22D94355C,1号炉,1号炉,炉排炉,2013-07-01,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F1DA27CBF26FE0FBD,13C2D0DCE6FB5F5FA5E5AF2602F3C68B,2号炉,2号炉,炉排炉,2013-09-06,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F1DA27CBF26FE0FBD,13C2D0DCE6FB5F5F2800AD9326541C35,3号炉,3号炉,炉排炉,2013-11-30,350,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F269EC60FCA37A0AD,13C2D0DCE6FB5F5F5FFC6A19478841A1,1号炉,1号炉废气排放口,炉排炉,2019-01-22,500,0,2020-02-09 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F269EC60FCA37A0AD,13C2D0DCE6FB5F5FD7AEB99F2D252F4E,2号炉,2号炉废气排放口,炉排炉,2019-01-22,500,0,2020-02-09 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F47DCFA428026B22B,13C2D0DCE6FB5F5FE37803B47FF49D94,1号炉,1号炉,循环流化床焚烧炉,2013-11-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F47DCFA428026B22B,13C2D0DCE6FB5F5F752A72CF413C55CE,2号炉,2号炉,循环流化床焚烧炉,2013-11-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F47DCFA428026B22B,13C2D0DCE6FB5F5F35CD9929314B9AD9,3号炉,3号炉,循环流化床焚烧炉,2013-11-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5F9BAABAD2401FB22A,13C2D0DCE6FB5F5F043F058FE963A206,废气排放口,废气排放口,炉排炉,2021-03-26,750,0,2021-07-05 00:00:00,2021-06-22 09:35:10,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5FC8248185D23F0817,13C2D0DCE6FB5F5F1F83CE58938EC4D7,1号炉,1号炉,炉排炉,2013-04-08,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5FC8248185D23F0817,13C2D0DCE6FB5F5F0F1B6701020176DB,2号炉,2号炉,炉排炉,2013-04-08,300,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
13C2D0DCE6FB5F5FE00729C5F53920C6,13C2D0DCE6FB5F5F21A4581834E0CE6F,1号炉,1号炉,炉排炉,2019-02-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1623CD22925DA236DF07DB40990D10F5,1623CD22925DA236AE15616ACBC5F4E7,1号废气排口,1号废气排口,炉排炉,2021-12-06,750,0,2022-02-06 00:00:00,2021-12-22 09:35:08,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1623CD22925DA236DF07DB40990D10F5,1623CD22925DA23612FDB764177E8319,2号废气排口,2号废气排口,炉排炉,2021-12-06,750,0,2022-02-06 00:00:00,2021-12-22 09:35:08,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
1623CD22925DA236E9808AF49D2B2E16,1623CD22925DA2364B2769B06C7250F1,垃圾电厂排口1,1号垃圾焚烧炉,炉排炉,2020-01-04,660,0,2020-04-20 00:00:00,2020-04-15 09:35:03,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1623CD22925DA236E9808AF49D2B2E16,1623CD22925DA236DD212BC774335216,垃圾电厂排口2,2号垃圾焚烧炉,炉排炉,2020-01-04,660,0,2020-04-20 00:00:00,2020-04-15 09:35:03,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
1623CD22925DA236F2CD25F0D60511E8,1623CD22925DA236CD545FE588F5A437,1号废气排口,1号废气排口,炉排炉,2021-12-22,400,0,2022-02-08 00:00:00,2022-01-29 09:35:10,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
1623CD22925DA236F2CD25F0D60511E8,1623CD22925DA2361D2DDCA1BD993BF2,2号废气排口,2号废气排口,炉排炉,2021-12-22,400,0,2022-02-08 00:00:00,2022-01-29 09:35:10,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
16276071D900CFB42D1FCF80B56FF371,16276071D900CFB47B9B20C6FB47AF5A,1号焚烧炉焚烧烟气排气筒,1号焚烧炉焚烧烟气排气筒,炉排炉,2023-01-16,500,0,2023-03-19 00:00:00,2023-03-15 12:10:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
16276071D900CFB42D1FCF80B56FF371,16276071D900CFB47393ACEDC0C59A6E,2号焚烧炉焚烧烟气排气筒,2号焚烧炉焚烧烟气排气筒,炉排炉,2023-01-16,500,0,2023-03-19 00:00:00,2023-03-15 12:10:05,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
168EF8854D206042C76CAE9F746636C4,168EF8854D206042E58AAA9D757C1626,焚烧炉废气排放口1号,焚烧炉废气排放口1号,炉排炉,2020-08-15,500,0,2021-02-02 00:00:00,2020-08-19 09:35:05,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
168EF8854D206042C76CAE9F746636C4,168EF8854D20604201A9F98058EFF34C,焚烧炉废气排放口2号,焚烧炉废气排放口2号,炉排炉,2020-08-15,500,0,2021-02-02 00:00:00,2020-08-19 09:35:05,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
17395CD8125F760BABFDD9839FDBBCC0,17395CD8125F760BB25367A23FBDBF00,1号排放口,#1焚烧炉,炉排炉,2021-01-31,500,0,2021-03-12 00:00:00,2021-03-09 09:35:06,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
17395CD8125F760BABFDD9839FDBBCC0,17395CD8125F760B046DDD4C9741DE38,2号排放口,#2焚烧炉,炉排炉,2021-03-31,500,0,2021-05-25 00:00:00,2021-05-13 09:35:17,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
1768881C4D0C38C82B50DCD538A5FCFED4C6AC1818A899CC016355C0A79DD264EE9C917F49BC10FB,1768881C4D0C38C82B50DCD538A5FCFEB04CD143BD1748F29569FD64DEEAD20512E61C270544C35A,1号焚烧炉,1号焚烧炉,炉排炉,2021-09-30,600,0,2022-03-17 00:00:00,2022-03-17 09:35:06,2023-04-25 12:10:05,,,,2023-04-23 00:00:00
187BB3F9C98925BF1DC38212D2F2F2FB,187BB3F9C98925BFD937C388BA7CEA6B,排口1,排口1,炉排炉,2019-12-30,250,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
187BB3F9C98925BF1DC38212D2F2F2FB,187BB3F9C98925BFFA781A000E9C7647,排口2,排口2,炉排炉,2019-12-30,250,0,2020-02-24 00:00:00,2020-02-13 09:20:35,2023-04-25 12:10:03,,,,2023-04-23 00:00:00
187BB3F9C98925BFF1CAC32EC6D2CD5C,187BB3F9C98925BFC0634D0C8F75029B,1号排口,1#焚烧炉,炉排炉,2020-01-07,600,0,2020-04-13 00:00:00,2020-03-31 09:35:05,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
187BB3F9C98925BFF1CAC32EC6D2CD5C,187BB3F9C98925BF8E71306BA50F598B,2号排口,2#焚烧炉,炉排炉,2020-01-07,600,0,2020-04-02 00:00:00,2020-03-10 09:36:28,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
18B72E1FFFEED6A113067424CA3D3D4A,18B72E1FFFEED6A1C5A35C226331AB9D,1#废气排放口,生活垃圾焚烧炉,炉排炉,2021-05-09,500,0,2021-08-17 00:00:00,2021-08-12 09:35:14,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
18B72E1FFFEED6A15D8FD374804E18A8,18B72E1FFFEED6A132D2DD59729D2A9E,焚烧烟气1#,1号废气排放口,炉排炉,2020-11-27,750,0,2021-01-28 00:00:00,2021-01-05 09:35:05,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
18B72E1FFFEED6A15D8FD374804E18A8,18B72E1FFFEED6A1D0AAEAAB5D967065,焚烧烟气2#,2号废气排放口,炉排炉,2020-11-27,750,0,2021-01-28 00:00:00,2021-01-05 09:35:05,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
18B72E1FFFEED6A15E5A6435EA7EAE7F,18B72E1FFFEED6A11FEC0A8087ED8D20,废气排放口,生活垃圾焚烧炉,炉排炉,2018-11-09,500,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
18B72E1FFFEED6A198B8A7DA94C401A5,18B72E1FFFEED6A1034CBC3A26F69AB3,机组出口烟道烟囱监控点,机组出口烟道烟囱监控点,炉排炉,2021-01-09,400,0,2021-06-08 00:00:00,2021-06-08 09:35:35,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
18B72E1FFFEED6A1C73AC4FF2E259269,18B72E1FFFEED6A12FBFA8C4E5FCA4AC,焚烧炉2号,焚烧炉2号,炉排炉,2021-03-19,300,0,2021-08-01 00:00:00,2021-06-08 09:35:35,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
18B72E1FFFEED6A1C73AC4FF2E259269,18B72E1FFFEED6A194673BC9CBFA695E,焚烧炉1号,焚烧炉1号,炉排炉,2021-06-01,300,0,2021-08-02 00:00:00,2021-07-10 09:35:07,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
18B72E1FFFEED6A1CE3C99264768A868,18B72E1FFFEED6A18C949896B60149B2,1#烟囱,1#烟囱,炉排炉,2021-08-02,600,0,2021-09-26 00:00:00,2021-09-14 09:35:09,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1B54095EFF87CACA5CC879155265974A,1B54095EFF87CACA3C420E98425BFC8D,废气总排放,废气排口,炉排炉,2018-12-30,750,0,2020-07-14 00:00:00,2020-07-14 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1BEC2903CC2A60B24DA8904A0DAA4E50,1BEC2903CC2A60B2C9EDBC5772225F77796182D6BCE1BD5E29DE828C667F252B,五号口,五号口,循环流化床焚烧炉,2006-12-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:03,2021-06-03 17:09:34,1,焚烧炉停用,2023-04-23 00:00:00
1BEC2903CC2A60B24DA8904A0DAA4E50,1BEC2903CC2A60B2C9EDBC5772225F77796182D6BCE1BD5E5C2C7ED90FB421B1,三号口,三号口,循环流化床焚烧炉,2006-12-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:01,2021-06-03 17:09:06,1,焚烧炉停用,2023-04-23 00:00:00
1BEC2903CC2A60B24DA8904A0DAA4E50,1BEC2903CC2A60B2C9EDBC5772225F77796182D6BCE1BD5EBD3B4C4B00787EAD,四号口,四号口,循环流化床焚烧炉,2006-12-01,400,0,2020-01-01 00:00:00,2020-01-15 10:00:00,2023-04-25 12:10:02,2021-06-03 17:08:45,1,焚烧炉停用,2023-04-23 00:00:00
1BEC2903CC2A60B24DA8904A0DAA4E50,1BEC2903CC2A60B2C9EDBC5772225F77796182D6BCE1BD5E09D7FD2EA6FE3D5A,八号口,八号口,炉排炉,2021-04-20,850,0,2021-08-28 00:00:00,2021-08-28 09:35:07,2023-04-25 12:10:01,,,,2023-04-23 00:00:00
1BEC2903CC2A60B24DA8904A0DAA4E50,1BEC2903CC2A60B2C9EDBC5772225F77796182D6BCE1BD5E709BACA01F02CD44,九号口,九号口,炉排炉,2021-04-30,850,0,2021-08-28 00:00:00,2021-08-28 09:35:07,2023-04-25 12:10:04,,,,2023-04-23 00:00:00
1C1224EE67265E92725E1DDB3038D998,1C1224EE67265E92320FA2103EC83296,1号炉废气排放口,1号炉废气排放口,炉排炉,2021-01-17,750,0,2021-05-26 00:00:00,2021-05-21 09:35:26,2023-04-25 12:10:02,,,,2023-04-23 00:00:00
